playlist_name,artist_name,track_name,url,danceability,energy,loudness,valence,temp,lyrics
Christmas Hits,Kelly Clarkson,Wrapped in Red,https://open.spotify.com/track/2nMZx7QHerfo4Wv37xNUEC,0.54,0.734,-4.668,0.36,123.877,"

[Verse 1]
Everybody's happy
Snow is falling down
Prayers are being answered
Miracles all around
From afar I've loved you
But never let it show
And every year another
December comes and goes

[Pre-Chorus]
Always watching
Never reaching
But...

[Chorus]
This Christmas
I'm gonna risk it all
This Christmas
I'm not afraid to fall
So I'm at your door with nothing more
Than words I've never said
In all this white you'll see me like
You've never seen me yet
Wrapped in red (ooh-ooh-ooh-ooh)

[Verse 2]
Blue is where I've been
Green can't buy me you
Silver bells remind me
That mistletoe's for two
So I found a color
That only tells the truth
That paints a picture
Of how I feel for you

[Chorus]
This Christmas
I'm gonna risk it all
This Christmas
I'm not afraid to fall
So I'm at your door with nothing more
Than words I've never said
In all this white you'll see me like
You've never seen me yet
Wrapped in red (ooh-ooh-ooh-ooh)

[Bridge]
I'll never feel you
If I don't tell you

[Chorus]
This Christmas
I'm gonna risk it all
This Christmas
I'm not afraid to fall
So I'm at your door with nothing more
Than words I've never said
In all this white you'll see me like
You've never seen me yet
Wrapped in red (ooh-ooh-ooh-ooh)

"
Christmas Hits,Meghan Trainor,I'll Be Home,https://open.spotify.com/track/7H36edyR2mNd1Fr6tDDMUg,0.556,0.361,-7.761,0.292,84.788,"

[Verse 1]
Santa called to make sure I'm prepared
He said ""Winter love is spreading everywhere""
Summer came and took off with the Spring
So now we start the Christmas caroling
I'll find my way back home
And light up every tree
We will hang our stockings for you and one for me
Cause Santa called to make sure I'm prepared
He said ""Pack your bags and tell them you'll be there""

[Chorus]
I'll be home with my love this Christmas
I promise I promise
I'll be home with my love this Christmas
I promise I promise I'll be home
Home I'll be home
I'll be home

[Verse 2]
Santa called to make sure I'm prepared
He said ""Wrap the gifts with all your love and care""
The wind blows the snow up in the sky
But I won't let the wind delay my flight

[Chorus]
I'll be home with my love this Christmas
I promise I promise
I'll be home with my love this Christmas
I promise I promise I'll be home
I'll be home I'll be home
I promise I promise
I'll be home I'll be home
I'll be home

[Bridge]
Santa called to make sure I'm prepared
He said ""Pack your bags and tell him you'll be there""

[Chorus]
I'll be home with my love this Christmas
I promise I promise
I'll be home with my love this Christmas
I promise I promise I'll be home
I'll be home I'll be home
I'll be home with my love this Christmas
I promise I promise I'll be home

"
Christmas Hits,Brett Eldredge,Christmas Time Is Here,https://open.spotify.com/track/1moEucbMhmAK6KVPoNw6ms,0.369,0.3,-11.994,0.24,75.745,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        "
Christmas Hits,Train,Shake up Christmas,https://open.spotify.com/track/10JBIfvldDR2TnT5sphGc2,0.492,0.828,-2.14,0.567,81.409,"

Intro:
Ho ho ho
Shake up the happiness
Wake up the happiness
Shake up the happiness
It's christmas time

Verse:
There's a story that I was told
And I wanna tell the world
Before I get too old
And don't remember it
So let's december it
And reassemble it (oh yeah)

Pre-Chorus:
Once upon a time in a town like this
A little girl made a great big wish
To feel the world full of happiness
And be on Santa's magic list

Chorus:
Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time
Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time
Ho Ho Ho
Ho Ho Ho
It's Christmas time

Verse:
At the same time miles away
A little boy made a wish that day
That the world would be okay
And Santa Claus would hear him say

I got dreams and I got love
I got my feet on the ground
And family above
Can you send some happiness?

With my best to the rest
Of the people of the East and the West and
Maybe every once in a while you
Get my grandma a reason to smile
Tis the season of smile
It's cold but we'll be freezing in style

Pre-Chorus:
Let me meet a girl one day that
Wants to spread some love this way
We can let our souls run free and
She can know some happiness with me

Chorus:
Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time
Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time

Bridge:
I know you're out there
I hear your reindeer
I see the snow where
Your boots have been
I'm gonna show them
So they will know then
Their love will grow and
They believe again

Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time

Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time

Ho ho ho
Ho ho ho
It's Christmas time

Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time

Shake it up
Shake up the happiness
Wake it up
Wake up the happiness
Come on you all
It's Christmas time

Ho ho ho
Ho ho ho
Ho ho ho
It's Christmas time

"
Christmas Hits,Mel & Kim,Rockin' Around The Christmas Tree,https://open.spotify.com/track/6oIpL9XkEhyo0bDrCagQQY,0.494,0.884,-2.962,0.668,144.072,"

Christmas coming around again eh?
Yeah I mean it must be nearly a year since the last one
Oh it's a good twelve months
Yeah yeah
You getting anything for your Granny this year?
Well I thought about it I couldn't be bothered
Well it's the thought that counts innit
Yeah that's how I see it
What do you fancy for Christmas then
Kim Wilde as usual kidding myself though arent't I
It's hopeless really it's pathetic I suppose in a way
It is yeah - hello who is this?
Merry Christmas Melvyn
It can't be
Come on Mel how about pulling a cracker
By the look of you darling I think I already have
Get it

Rockin' around the Christmas tree
At the Christmas party hop
Mistletoe hung where you can see
Every couple try to stop
Come on Melly-pops

Rockin' around the Christmas tree
Let the Christmas spirit ring
Later we'll have some pumpkin pie
And we'll do some caroling
Pumpkin pie anyone?

You will get a sentimental feeling when you hear
Voices singing let's be jolly
Deck the halls with boughs of holly

Rockin' around the Christmas tree
Have a happy holiday
This is so corny
Everyone's dancing merrily
In the new old fashioned way
Wow I am in the most almighty Christmas groove
I haven't had this much fun
Since ""Two little boys"" was number one
If my friends could see me now
How do I look?
Ridiculous
You little tease
A dance Kimberley?

I do love a nice sax break
Yeah me too Kim but let's wait till the record's over
Kim do you think our love will last forever?
No
Couple of years maybe?
No
Do you think we'll make it to the end of the record?
How long is that - exactly?

You will get a sentimental feeling when you hear
All together now
Voices singing let's be jolly
Deck the halls with boughs of holly

Excuse me can I sing something now?
Get lost Griff!
Well that's nice...

Rockin' around the Christmas tree
Let the Christmas spirit ring
Root beer anyone?
Later we'll have pumpkin pie
And we'll do some carolling
There's plenty of pumpkin pie left by the way
Rockin' around the Christmas tree
Have a happy holiday
Do you mind Melvyn?
Everyone's dancing merrily
In the new old fashioned way

Wow yeah that was fantastic
Very nice
Let's do it again! One two three four...
Strewth
Five!

Rockin' around the Christmas tree
Have a happy holiday
He overdid it with the pumpkin pie
Everyone's dancing merrily
In the new old fashioned way

Merry Christmas everybody!
Merry Christmas everybody!
Bye Mel it's been really interesting
I'll tell you who I fancy for Christmas
Who's that
Bananarama
Yeah can't help you there I'm afraid
Oh thanks a bundle!

"
Christmas Hits,James TW,Last Christmas,https://open.spotify.com/track/4hrQGaFalrGJfcsILMxjuc,0.54,0.235,-9.676,0.415,119.766,"

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special

[Verse 1]
Once bitten and twice as shy
I kept my distance but you still catch my eye
Tell me baby do you recognize me?
Well it's been a year it doesn't surprise me

[Verse 2]
""Merry Christmas"" I wrapped it up and sent it
With a note saying ""I love you"" I meant it
Now I know what a fool I've been
And if you kissed me now I know you'd fool me again

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special

[Verse 3]
A crowded room friends with tired eyes
I'm hiding from you and your soul of ice
My God I thought you were someone to rely on
Me? I guess I was a shoulder to cry on

[Verse 4]
A face on a lover with a fire in his heart
A man under cover but you tore me apart
Now I've found a real love you'll never fool me again

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special

"
Christmas Hits,Liam Payne,All I Want (For Christmas),https://open.spotify.com/track/7lbto9KYTHq5V1PetjIMOF,0.581,0.257,-10.079,0.297,140.007,"

[Verse 1]
Tell me where did we go wrong?
We should be singing Christmas songs
Instead of shouting all night long like we do
We keep fighting in the street
When we should be home wrapped in the sheets
Putting presents underneath the tree for me and you

[Pre-Chorus]
I know we had our fair share
Of breaking up and making up
I promise you we'll get there
So don't give up no

[Chorus]
If we can make it through December
Maybe we'll make it through forever
'Cause all I want for Christmas
Is you and me to fix this
If we can make it through December
Every New Year we'll be together
Baby all I want for Christmas
Is you and me to fix this

[Verse 2]
It hasn't been the greatest year
But through thick and thin we made it here
Just keep holding onto me and I'll hold you
But we made it through the hardest part
And I followed you the brightest star
I just wanna be where you are right where you are

[Pre-Chorus]
I know we've had our fair share
Of breaking up yeah and making up
But I promise you we'll get there
So don't give up no don't

[Chorus]
If we can make it through December
Maybe we'll make it through forever
'Cause all I want for Christmas
Is you and me to fix this
If we can make it through December
Every New Year we'll have together
Baby all I want for Christmas
Is you and me to fix this

[Bridge]
A-a-all I want yeah
A-a-all I want yeah
A-a-all I want yeah
A-a-all I want yeah

[Outro]
If we can make it through December (A-a-all I want yeah)
Every New Year we'll be together (A-a-all I want yeah)
'Cause all I want for Christmas (A-a-all I want yeah)
Is you and me to fix this (A-a)

"
Christmas Hits,Brett Eldredge,A Holly Jolly Christmas,https://open.spotify.com/track/1GpPsjjd4D1jsteGYpGGIN,0.681,0.474,-8.623,0.7,71.957,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        "
Christmas Hits,Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),https://open.spotify.com/track/6C81GGUCNbEmR8gMIi0CpH,0.515,0.876,-4.286,0.917,185.967,"

[Intro]
Ooo Ooo

[Verse 1: Blake & Gwen]
I want to thank the storm that brought the snow
Thanks to the string of lights that make it glow
But I want to thank you baby
You make it feel like Christmas

It barely took a breath to realize
We’re going to be a classic for all time
I want to thank you baby
You make it feel like Christmas

[Pre-Chorus: Blake & Gwen]
Sweet gingerbread made with molasses
My heart skipped and I reacted
Can’t believe that this is happening
Like a present sent from God
Sleigh bells singing Hallelujah
Stars are shining on us too

[Chorus: Blake & Gwen]
I want to thank you baby
You make it feel like Christmas

[Verse 2: Blake]
Thought I was done for thought that love had died
But you came along I swear you saved my life
And I wanna thank you baby
'Cause you make it feel like Christmas

[Pre-Chorus: Blake & Gwen]
Sweet gingerbread made with molasses
My heart skipped and I reacted
Can’t believe that this is happening
Like a present sent from God
Sleigh bells singing Hallelujah
Stars are shining on us too

[Chorus: Blake & Gwen]
I want to thank you baby
You make it feel like Christmas

[Bridge: Gwen & Blake]
I never thought I’d find a love like this
But I found forever in that very first kiss
I want to thank you baby
You make it feel like Christmas
Oooh (thank you baby)

[Outro: Blake & Gwen]
I want to thank you baby
You make it feel like Christmas

"
Christmas Hits,*NSYNC,"Merry Christmas, Happy Holidays",https://open.spotify.com/track/5SyQ5OhqrkJGb35V7RBoL0,0.65,0.934,-4.209,0.737,105.001,"

[Intro]
Merry Christmas Happy Holidays
Merry Christmas Merry Christmas
Merry Christmas Happy Holidays

[Verse 1]
We've been waiting all year for this night
And the snow is glistening on the trees outside
And all the stockings are hung by the fireside
Waiting for Santa to arrive

[Pre-Chorus]
And all the love will show 'cause everybody knows
It's Christmas time and all the kids will see
The gifts under the tree
It's the best time of year for the family

[Chorus]
It's a wonderful feeling
Feel the love in the room from the floor to the ceiling
It's that time of year
Christmas time is here and with the blessings from above
God sends you his love and every thing's okay
Merry Christmas Happy Holidays
Merry Christmas Merry Christmas Happy Holidays

[Verse 2]
Bells are ringing it's time to scream and shout
And everybody's playing 'cause schools out
Celebrating the special times we shared
Happiness 'cause love is in the air

[Pre-Chorus]
And all the love will show 'cause everybody knows
It's Christmas time and all the kids will see
The gifts under the tree
It's the best time of year for the family

[Chorus]
It's a wonderful feeling
Feel the love in the room from the floor to the ceiling
It's that time of year
Christmas time is here and with the blessings from above
God sends you his love and every thing's okay
Merry Christmas Happy Holidays
Merry Christmas Merry Christmas Happy Holidays

[Bridge]
Merry Christmas Merry Christmas Happy Holidays
No matter what's your holiday it's a time to celebrate
Put your worries aside and open up your mind
See the world right by your side it's Christmas time
Merry Christmas
Merry Christmas
Merry Christmas
Happy Holidays
Merry Christmas
Merry Christmas
Merry Christmas
Happy Holidays

[Chorus]
It's a wonderful feeling
Feel the love in the room from the floor to the ceiling
It's that time of year
Christmas time is here and with the blessings from above
God sends you his love and every thing's okay
Merry Christmas Happy Holidays
Merry Christmas Merry Christmas Happy Holidays
Merry Christmas Merry Christmas
Merry Christmas Happy Holidays
Merry Christmas Merry Christmas
Merry Christmas Happy Holidays

"
Christmas Hits,Sia,Santa's Coming For Us,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6,0.669,0.854,-4.486,0.707,93.057,"

[Verse 1]
Nights are getting shorter now
Hot chocolate fills the air and Christmas cheer does too
Picking out your Christmas tree so lovely
The joy this time it brings to you

[Refrain]
(Oh do do do oh do do do)
(Oh do do do oh do do do)
(Oh do do do oh do do do)
Santa's coming to town
(Oh da da da oh da da da)
(Oh da da da oh da da da)
(Oh da da da oh da da da)
Santa's coming to town

[Pre-Chorus]
Sing it to the deer in the sky
Sing it as they jingle jingle jingle tonight
Sing it to the moon set it free
You're the angel on the top of my tree
Sing it to the spirit above
Sing your heart out with all of your love
Santa's coming for us

[Chorus]
Santa's coming for us
Santa's coming for us
Santa's coming for us
Santa's coming for us
Santa's coming for us
Oh Santa's coming for us

[Verse 2]
Send your letters off to Santa baby
Tell him all your secret wishes too
Send your letters off to Santa baby
Hoping all your wildest dreams come true

[Refrain]
(Oh do do do oh do do do)
(Oh do do do oh do do do)
(Oh do do do oh do do do)
Santa's coming to town
(Oh da da da oh da da da)
(Oh da da da oh da da da)
(Oh da da da oh da da da)
Santa's coming to town

[Pre-Chorus]
Sing it to the deer in the sky
Sing it as they jingle jingle jingle tonight
Sing it to the moon set it free
You're the angel on the top of my tree
Sing it to the spirit above
Sing your heart out with all of your love
Santa's coming for us

[Chorus]
Santa's coming for us
Santa's coming for us
Santa's coming for us
Santa's coming for us
Santa's coming for us
Oh Santa's coming for us

[Refrain]
(Oh do do do oh do do do)
(Oh do do do oh do do do)
(Oh do do do oh do do do)
Santa's coming to town
(Oh da da da oh da da da)
(Oh da da da oh da da da)
(Oh da da da oh da da da)
Santa's coming to town
(Oh do do do oh do do do)
(Oh do do do oh do do do)
(Oh do do do oh do do do)
Santa's coming to town
(Oh da da da oh da da da)
(Oh da da da oh da da da)
(Oh da da da oh da da da)
Santa's coming to town

"
Christmas Hits,Mariah Carey,O Holy Night,https://open.spotify.com/track/6Lv9ozIdb06duB01e6ZpNQ,0.338,0.496,-7.212,0.188,173.98,"

[Verse]
O holy night
The stars are brightly shining
It is the night of our dear Savior's birth
Long lay the world
In sin and error pining
'Til He appeared and the soul felt its worth

[Chorus]
A thrill of hope
The weary world rejoices
For yonder breaks
A new and glorious morn
Fall on your knees
O hear the angels' voices
O night divine
O night when Christ was born
O night divine
O night
O night divine

[Chorus]
A thrill of hope
The weary world rejoices
For yonder breaks
A new and glorious morn
Fall on your knees
O hear the angels' voices
O night divine yeah
O night when Christ was born
O night divine
O night divine (O night divine)
Ooh yes it was (O night divine)
Oh it is the night of our dear Savior's birth (O night divine)
Oh yeah oh yeah oh yeah
Yeah it is (O night divine)
It was a long night long night long night
Oh oh oh woah woah woah yes it was (O night divine)

"
Christmas Hits,Jordan Smith,Grown-Up Christmas List,https://open.spotify.com/track/1h9QQ7e222OSr93MRiMqGZ,0.327,0.223,-8.975,0.172,109.568,"

Do you remember me
I sat upon your knee
I wrote to you with childhood fantasies
Well I'm all grown up now
And still need help somehow
I'm not a child but my heart still can dream
So here's my lifelong wish
My grown up Christmas list
Not for myself but for a world in need
No more lives torn apart
That wars would never start
And time would heal all hearts
And everyone would have a friend
And right would always win
And love would never end no
This is my grown up Christmas list
As children we believe
The grandest sight to see
Was something lovely wrapped beneath the tree
But Heaven only knows
That packages and bows
Can never heal a heartached human soul
No more lives torn apart
That wars would never start
And time would heal all hearts
And everyone would have a friend
And right would always win
And love would never end no
This is my grown up Christmas list
What is this illusion called the innocence of youth
Maybe only in our blind belief can we ever find the truth
No more lives torn apart
That wars would never start
And time would heal all hearts
And everyone would have a friend
And right would always win
And love would never end no
This is my grown up Christmas list
This is my only lifelong wish
This is my grown up Christmas list

"
Christmas Hits,Justin Bieber,Christmas Love,https://open.spotify.com/track/3Xr6kOC4De4Lk41lF9nzTy,0.632,0.515,-8.444,0.473,99.936,"

[Verse 1]
Baby I will not pout baby I will not cry
Cause I got your love this Christmas time
When the snow's on the ground and it's freezing outside
I got your love this Christmas

[Pre-Chorus]
On every list I've ever sent
You're the gift I'd love the best
So deck the halls and all the rest
Warm me up with your Christmas love

[Chorus]
Hey angel in the snow I'm under the mistletoe
You are the one you're my very own Christmas love
Tell Santa I'm cool this year my present is standing right here
Thank God above for my very own Christmas love yeah

[Verse 2]
Like a beautiful tree you can light up the room
But your kind of a star can't be removed
Like a beautiful carol I get lost in your song
And I will forever sing along

[Pre-Chorus]
On every list I've ever sent
You're the gift I'd love the best
So deck the halls and all the rest
Warm me up with your Christmas love

[Chorus]
Hey angel in the snow I'm under the mistletoe
You are the one you're my very own Christmas love
Tell Santa I'm cool this year my present is standing right here
Thank God above for my very own Christmas love

[Bridge]
All the lovers around the world
Got me singing Merry Merry Christmas Merry Merry Christmas
And every boy and every girl stay close to the ones you love and thank God above
That you got someone this year that can fill your heart with cheer yeah

[Chorus]
Hey angel in the snow I'm under the mistletoe
You are the one you're my very own Christmas love
Tell Santa I'm cool this year my present is standing right here
Thank God above for my very own Christmas love
Hey angel in the snow I'm under the mistletoe
You are the one you're my very own Christmas love
Tell Santa I'm cool this year my present is standing right here
Thank God above for my very own Christmas love

[Outro]
For my very own Christmas love
For my very own Christmas love
Give me a kiss baby give me a kiss baby
For my very own Christmas love

"
Christmas Hits,Nat King Cole,Joy To The World,https://open.spotify.com/track/5jjsm4Jjq8xjDaue3rW9Go,0.581,0.312,-12.938,0.536,102.107,"

Joy to the world
The Lord is come
Let earth receive her King
Let every heart prepare him room
And heaven and nature sing
And heaven and nature sing
And heaven and heaven and nature sing

Joy to the earth
The Saviour reigns
Let men their songs employ
While fields and floods
Rocks hills and plains
Repeat the sounding joy
Repeat the sounding joy
Repeat repeat the sounding joy

He rules the earth
With truth and grace
And makes the nations prove
The glories of his righteousnes
And wonders of his love
And wonders of his love
And wonders and wonders of his love

"
Christmas Hits,Christina Aguilera,This Christmas,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt,0.575,0.744,-5.466,0.701,183.79,"

[Verse 1]
Hang all the mistletoe
I'm going to get to know you better yeah
This Christmas
And as we trim the tree
How much fun it's going to be together yeah ha
This Christmas

[Chorus]
Fireside is blazing bright
We're caroling through the night
And this Christmas will be yeah
A very special Christmas for me yeah
Ooh hey ooh

[Verse 2]
Presents and cards are here
My world is filled with cheer and you oh yeah
This Christmas
And as I look around
Your eyes outshine the town they do
This Christmas
Fireside is blazing bright
We're caroling through the night

And this Christmas will be
A very special Christmas for me yeah
Ooh alright break it down ha ha ha

[Bridge]
Ooh yeah yeah yeah alright
Yeah yeah yeah yeah
Yeah yeah yeah yeah yeah
Alright now right now now

[Chorus]
Fireside oh is blazing bright
We're caroling through the night yeah
And this Christmas will be oh
A very special Christmas for me yeah
And this Christmas will be
A very special Christmas for me oh oh

[Verse 3]
Yeah yeah yeah yeah
Merry Christmas ooh yeah
Going to have a merry Christmas
Oh yeah oh oh
Merry Christmas oh it will be
Oh a very very very special Christmas
A very special Christmas
(This Christmas)
Alright now right now yeah oh
It will be now oh
(This Christmas)
Oh this will be this will be baby
A very special
Have a merry merry Christmas
And a happy New Year
Oh hey alright yeah yeah yeah yeah
Merry Christmas
This Christmas
Oh this will be this will be baby

"
Christmas Hits,Alessia Cara,Make It To Christmas,https://open.spotify.com/track/6RS6rcjnWrdfVuu2U2W2dj,0.522,0.522,-7.87,0.305,77.072,"

[Verse 1]
We were warm and wonderful
Once upon a time
But now we're frozen hanging by a thread
Can we wait a minute?
Or can we just try to try?
'Cause my favorite day is coming up ahead

[Pre-Chorus]
Darling I know that our love is going cold
It's just something 'bout the snow this time of year
That makes us lose our way just say we'll make up
And hold on a little longer
Don't have me spending it alone
This time of year is precious
Please can we make it to Christmas?
Can we make it to Christmas?

[Chorus]
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas

[Verse 2]
Don't know what I'll say to Dad when he sees the empty chair
Don't want to hear my mom say ""Told you so""
Waiting for Santa in my bed is no fun if you're not there
And I don't want to be angry at mistletoes

[Pre-Chorus]
Darling I know that our love is going cold
It's just something 'bout the snow this time of year
That makes us lose our way just say we'll make up
And hold on a little longer
Don't have me spending it alone
This time of year is precious
Please can we make it to Christmas?
Can we make it to Christmas?

[Chorus]
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas

[Bridge]
Darling I know that our love is going cold
It's just something 'bout the snow this time of year
That makes us lose our way just say we'll make up
And hold on a little longer
Don't have me spending it alone
This time of year is precious
Break my heart on Boxing Day
Just please can we make it to Christmas?

[Chorus]
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas (Yeah)
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas

"
Christmas Hits,Frank Sinatra,Mistletoe and Holly,https://open.spotify.com/track/3jKGG4THqegu6EgxinAIYm,0.582,0.151,-12.217,0.282,109.626,"

Oh by gosh by golly
It's time for mistletoe and holly
Tasty pheasants Christmas presents
Countrysides covered with snow
Oh by gosh by jingle
It's time for carols and Kris Kringle
Overeating merry greetings
From relatives you don't know
Then comes that big night
Giving the tree the trim
You'll hear voices by starlight
Singing a Yuletide hymn
Oh by gosh by golly
It's time for mistletoe and holly
Fancy ties an' granny's pies
An' folks stealin' a kiss or two
As they whisper ""Merry Christmas"" to you
Then comes that big night
Giving the tree the trim
You'll hear voices by starlight
Singing a Yuletide hymn
Oh by gosh by golly
It's time for mistletoe and holly
Fancy ties an' granny's pies
An' folks stealin' a kiss or two
As they whisper ""Merry Christmas"" to you

"
Christmas Hits,Justin Bieber,The Christmas Song (Chestnuts Roasting On An Open Fire),https://open.spotify.com/track/4Z0l8dIngsalL0QdCun5CE,0.251,0.445,-9.564,0.201,206.454,"

[Verse 1: Justin Bieber]
Chestnuts roasting on an open fire
Jack Frost nipping at your nose yeah
Yuletide carols being sung by a choir
And folks dressed up like Eskimos
Everybody knows a turkey and some mistletoe
Help to make the season bright
Tiny tots with their eyes all aglow
Will find it hard to sleep tonight

[Pre-Chorus: Usher & Justin Bieber]
They know that Santa's on his way
He's loading lots of toys and many goodies on his sleigh
And every mother's child is gonna spy
To see if reindeer really know how to fly yeah

[Chorus: Usher & Justin Bieber]
And so I'm offering this simple phrase
To kids from one to ninety-two
Although it's been said many times many ways
Merry Christmas to you
Yeah and so I'm offering this simple phrase oh woah
To kids from one to ninety-two yeah yeah
Although it's been said many times many ways
Merry Christmas Merry Christmas yeah Merry Christmas oh no Merry Christmas to you

"
Christmas Hits,Elvis Presley,Blue Christmas,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,0.465,0.27,-16.661,0.58,94.519,"

[Verse 1]
I'll have a Blue Christmas without you
(Ooh ooh ooh ooh)
I'll be so blue just thinking about you
(Ooh ooh ooh ooh)
Decorations of red on a green Christmas tree
(Ahh ahh)
Won't be the same dear if you're not here with me
(Ooh)

[Verse 2]
And when those blue snowflakes start fallin'
(Ooh ooh ooh ooh)
That's when those blue memories start callin'
(Ooh ooh ooh ooh)
You'll be doin' all right with your Christmas of white
(Ahh ahh)
But I'll have a blue blue blue blue Christmas

[Bridge]
(Oooooaaaooooh
Oooooaaaooooh)

[Outro]
You'll be doin' all right with your Christmas of white
(Ahh ahh)
But I'll have a blue blue blue blue Christmas
(Ooh ooh ooh ooh)

"
Christmas Hits,Mariah Carey,Silent Night,https://open.spotify.com/track/1sFWEpf1aPYN576LS1aa4Y,0.17,0.362,-11.673,0.244,176.849,"

Silent night
Holy night
All is calm
All is bright
'Round yon virgin Mother and Child
Holy infant so tender and mild
Sleep in heavenly peace
Sleep in heavenly peace

Silent night
Holy night
Son of God
Oh love's pure light
Radiant beams from thy holy face
With the dawn of redeeming grace
Jesus Jesus Lord at thy birth
Oh Jesus Lord at thy birth

Sleep sleep
Sleep in heavenly heavenly peace
Sleep sleep sleep in heavenly heavenly heavenly peace
Peace peace
Sleep sleep sleep in heavenly peace

"
Christmas Hits,Backstreet Boys,Christmas Time,https://open.spotify.com/track/1eh5mDCjo7XbDNY5tYiNVU,0.574,0.519,-10.771,0.414,144.012,"

[Verse 1]
There is something special
About this time of year
A Christmas feeling's everywhere
I just got home to join you
I've been away too long (been away too long)
But now I'm back
To share my love
Friends are reunited
One big family
Filled with love
To last throughout the year

[Chorus]
Christmas time time to share our love
Come and join the tidings to the world
Christmas time the best time of the year
Yes it's Christmas time (oh Christmas time)

[Verse 2]
You and me together
Sleigh Ride in the Park
Loving kissing (straight from the heart)
Straight from the heart
Snowflakes falling gently
A smell of chestnuts in the air
And Christmas lights
They gleam across the sky oh it's Christmas time

[Chorus]
Christmas time time to share our love
Come and join the tidings to the world
Christmas time (it's Christmas time) the best time of the year
(the best time)
Yes it's Christmas time (Christmas time)
Oh yes

[Verse 3]
Do you remember (do you remember)
Everything felt so nice
When I held you close to me
Do you remember
Those cold Christmas nights
When we saw the world in harmony

[Chorus]
Christmas time (Christmas time) time to share our love
(time to share our love)
Come and join the tidings to the world
(the tidings to the world)
Christmas time (it's Christmas time) the best time of the year
(always the best time)
Yes it's Christmas time (Christmas time)
(all around the world) It's Christmas time
(all the boys and girls)
Oh yes

[Verse 4]
Christmas time time to share our love
Come and join the tidings to the world (to the world)
Christmas time time to share our love (come and join)
Come and join the tidings to the world (come and join)

Christmas time time to share our love (everybody sing)
Come and join the tidings to the world
Christmas time time to share our love
Come and join the tidings to the world

[Chorus to fade]
Christmas time time to share our love
Come and join the tidings to the world
Christmas time time to share our love
Come and join the tidings to the world

Christmas time time to share our love

"
